"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"904",13,4,100,100,87,96
"905",7,0,100,100,93,100
"906",0,0,100,100,100,100
"907",0,1,99,99,99,98
"908",1,0,100,100,99,100
"909",9,41,100,100,91,59
"910",1,0,100,100,99,100
"911",0,2,100,100,100,98
"912",0,0,99,99,99,99
"913",0,0,99,99,99,99
"914",15,15,100,100,85,85
"915",15,5,99,99,84,94
"916",0,1,99,99,99,98
"917",4,10,99,99,95,89
"918",1,5,100,100,99,95
"919",0,0,100,100,100,100
"920",0,3,100,100,100,97
"921",0,1,100,100,100,99
"922",1,1,100,100,99,99
"923",0,1,99,99,99,98
"924",5,4,100,100,95,96
"925",6,3,99,99,93,96
"926",0,1,100,100,100,99
"927",41,0,98,98,57,98
"928",0,1,100,100,100,99
"929",6,17,100,100,94,83
"930",0,0,99,99,99,99
"931",32,5,99,99,67,94
"932",2,16,100,100,98,84
"933",2,3,100,100,98,97
"934",5,25,99,99,94,74
"935",0,0,100,100,100,100
"936",1,5,100,100,99,95
"937",10,0,99,99,89,99
"938",0,1,98,98,98,97
"939",3,1,100,100,97,99
"940",2,0,98,98,96,98
"941",8,2,100,100,92,98
"942",0,8,100,100,100,92
"943",4,4,100,100,96,96
"944",10,0,99,99,89,99
"945",0,0,100,100,100,100
"946",0,0,100,100,100,100
"947",10,12,100,100,90,88
"948",2,4,100,100,98,96
"949",0,1,100,100,100,99
"950",0,0,100,100,100,100
"951",0,0,100,100,100,100
"952",4,4,100,100,96,96
"953",1,2,100,100,99,98
"954",2,0,100,100,98,100
"955",3,4,100,100,97,96
"956",0,0,99,99,99,99
"957",0,7,100,100,100,93
"958",0,2,98,98,98,96
"959",2,11,98,98,96,87
"960",22,0,98,98,76,98
"961",1,8,100,100,99,92
"962",1,2,100,100,99,98
"963",4,3,100,100,96,97
"964",0,0,98,98,98,98
"965",1,0,100,100,99,100
"966",12,10,100,100,88,90
"967",0,0,100,100,100,100
"968",1,2,100,100,99,98
"969",2,4,99,99,97,95
"970",23,15,100,100,77,85
"971",0,0,100,100,100,100
"972",0,3,100,100,100,97
"973",0,2,100,100,100,98
"974",14,0,100,100,86,100
"975",0,0,98,98,98,98
"976",2,10,100,100,98,90
"977",0,2,100,100,100,98
"978",0,3,100,100,100,97
"979",11,5,99,99,88,94
"980",12,0,99,99,87,99
"981",0,4,100,100,100,96
"982",22,8,100,100,78,92
"983",5,12,100,100,95,88
"984",0,1,100,100,100,99
"985",0,5,100,100,100,95
"986",0,4,97,97,97,93
"987",4,7,100,100,96,93
"988",12,3,100,100,88,97
"989",0,0,99,99,99,99
"990",0,2,99,99,99,97
"991",5,5,99,99,94,94
"992",4,0,100,100,96,100
"993",8,5,100,100,92,95
"994",9,1,99,99,90,98
"995",8,0,100,100,92,100
"996",0,1,100,100,100,99
"997",5,21,100,100,95,79
"998",26,0,97,97,71,97
"999",3,3,100,100,97,97
"1000",7,8,99,99,92,91
